MAV_CH1,RMS_CH1,WL_CH1,ZC_CH1,SSC_CH1,MAV_CH2,RMS_CH2,WL_CH2,ZC_CH2,SSC_CH2,MAV_CH3,RMS_CH3,WL_CH3,ZC_CH3,SSC_CH3,MAV_CH4,RMS_CH4,WL_CH4,ZC_CH4,SSC_CH4,MAV_CH5,RMS_CH5,WL_CH5,ZC_CH5,SSC_CH5,MAV_CH6,RMS_CH6,WL_CH6,ZC_CH6,SSC_CH6,MAV_CH7,RMS_CH7,WL_CH7,ZC_CH7,SSC_CH7,MAV_CH8,RMS_CH8,WL_CH8,ZC_CH8,SSC_CH8,Label,SessionID
105.265,149.9434059903936,15949,0.425,0.565,189.925,267.1674849228476,27099,0.36,0.56,284.405,394.7791091230639,41413,0.36,0.555,390.1,548.4883043420342,61931,0.37,0.56,308.59,427.6699895947809,42460,0.37,0.545,201.665,279.2422693647937,28191,0.37,0.535,90.23,125.2563371650313,11718,0.265,0.445,80.72,106.84310927710781,10505,0.27,0.44,0,liad_olier_personal_5_20250306_220445
98.125,118.36445834793483,15323,0.41,0.56,169.78,207.93467724263792,25441,0.415,0.54,249.64,309.75869640738097,39064,0.385,0.56,356.845,445.28610465632096,58645,0.4,0.56,272.705,338.0150662322613,41767,0.345,0.53,178.54,217.77228932993287,28504,0.425,0.56,120.3,160.47632224100852,13916,0.235,0.395,93.345,115.49530293479472,11571,0.265,0.46,0,liad_olier_personal_5_20250306_220445
99.64,127.79730044097175,16849,0.41,0.55,180.77,224.52910724447287,26759,0.39,0.555,270.83,334.5803939264822,39068,0.375,0.555,372.895,461.2692001423897,56423,0.365,0.555,290.545,358.0847734824814,42394,0.37,0.56,188.68,233.6008347587825,28949,0.385,0.535,95.945,130.03247671255053,10975,0.245,0.415,86.985,112.42292915593332,10764,0.265,0.425,0,liad_olier_personal_5_20250306_220445
105.52,129.77114471252844,16741,0.37,0.51,192.97,237.295722675315,29168,0.355,0.51,290.49,355.39202298307146,44116,0.315,0.5,407.255,498.2812107635607,63872,0.29,0.49,315.475,386.61747891164987,47840,0.305,0.49,197.91,244.39664482148686,30714,0.325,0.51,90.405,111.20505833818892,10706,0.245,0.365,80.035,100.39464627160154,9680,0.27,0.405,0,liad_olier_personal_5_20250306_220445
94.7,116.76733276049428,16056,0.395,0.615,167.035,208.0371240908699,26780,0.36,0.57,240.435,301.0043604335326,38693,0.35,0.57,329.855,414.2432075484159,55146,0.39,0.575,260.92,326.6601444927128,41664,0.37,0.565,168.57,210.7479062766698,27719,0.39,0.565,91.615,123.04046082488476,11000,0.205,0.42,78.73,101.7589308119931,10066,0.27,0.495,0,liad_olier_personal_5_20250306_220445
100.36,135.53080830571326,17992,0.435,0.61,182.565,234.1752655597939,30286,0.35,0.605,266.14,334.5142597857377,42852,0.33,0.605,363.23,452.73201786487334,59681,0.34,0.605,286.015,359.21608399402163,46324,0.32,0.615,183.745,236.1275185148906,30546,0.345,0.595,96.5,132.09292183913564,12197,0.265,0.375,82.39,105.39568302354704,10630,0.235,0.425,0,liad_olier_personal_5_20250306_220445
124.925,170.94480103238004,19033,0.385,0.56,214.48,287.6683507096323,33098,0.36,0.545,300.37,400.0332986140029,45620,0.33,0.555,408.17,542.2569778250898,63979,0.38,0.555,325.885,431.52782644923377,48332,0.34,0.545,214.655,286.0960765197593,32924,0.365,0.545,137.1,176.42346782670384,14852,0.165,0.315,103.26,136.93739445454628,11596,0.205,0.445,0,liad_olier_personal_5_20250306_220445
145.365,205.72259234221215,19107,0.385,0.5,239.185,340.3362675355067,33204,0.355,0.47,326.825,471.682674051104,49049,0.37,0.51,430.87,624.9976479955744,72902,0.345,0.53,348.69,500.77832421142193,52142,0.355,0.51,236.34,331.92889298763976,33392,0.37,0.48,106.65,140.8700464967624,11278,0.24,0.39,84.865,107.10889318819423,10484,0.26,0.46,0,liad_olier_personal_5_20250306_220445
104.3,140.99581554074575,16550,0.44,0.56,174.89,232.7653539511411,26328,0.425,0.55,247.275,328.3316844290237,37747,0.385,0.56,334.655,441.3541265242685,53930,0.405,0.57,263.165,347.6331759196754,38902,0.385,0.53,173.975,231.74963861891996,27871,0.405,0.565,106.485,133.19007095125372,12884,0.21,0.42,79.52,101.466496933717,11118,0.29,0.485,0,liad_olier_personal_5_20250306_220445
113.89,137.77452594728823,17538,0.395,0.545,186.295,228.271034080104,27881,0.385,0.555,261.245,321.2958838827538,39726,0.375,0.535,351.105,434.3445003680834,55540,0.42,0.535,277.53,344.04379081739,43379,0.38,0.545,186.435,226.79961419720274,27444,0.385,0.56,80.1,117.54301340360473,9829,0.275,0.405,74.62,96.8550463321349,9860,0.23,0.44,0,liad_olier_personal_5_20250306_220445
110.33,136.02878371874095,16127,0.38,0.545,177.25,219.795313871793,27105,0.36,0.59,246.3,304.5866871680376,38255,0.36,0.575,324.555,405.5049506479545,53938,0.39,0.61,254.85,316.54064509948796,39841,0.38,0.595,175.295,213.0656823610973,24709,0.37,0.59,95.29,133.57660723345236,12620,0.305,0.39,80.93,104.01168203620207,10646,0.305,0.455,0,liad_olier_personal_5_20250306_220445
98.735,123.29024697842081,17020,0.43,0.615,164.475,204.7562086970747,26383,0.385,0.6,237.075,292.69877861036593,35515,0.355,0.59,319.405,396.43186678167035,48617,0.405,0.59,253.245,315.32712379368826,38522,0.355,0.58,166.85,206.18195847357742,25504,0.37,0.605,115.08,151.2583551411293,13156,0.195,0.39,88.525,110.09470922800968,10819,0.245,0.49,0,liad_olier_personal_5_20250306_220445
109.565,133.89381987231525,17285,0.38,0.535,182.59,224.13529396326675,28625,0.325,0.515,248.93,304.8138940402816,38661,0.33,0.505,328.575,400.6631690085826,51704,0.33,0.525,259.34,318.25618611426864,40570,0.335,0.505,174.16,212.04386338680024,26636,0.37,0.525,94.37,116.78056345128671,10872,0.245,0.35,76.18,98.49456837815983,9928,0.265,0.4,0,liad_olier_personal_5_20250306_220445
110.415,135.03964232772537,15941,0.4,0.515,177.915,218.03388498121112,26416,0.34,0.535,243.595,302.43674545266487,37603,0.34,0.525,317.855,396.5128938634909,51580,0.36,0.535,258.845,318.62781579767955,38788,0.32,0.525,177.215,216.98597880969177,25585,0.385,0.505,116.44,148.1211666170639,12892,0.2,0.38,86.905,109.36541958041398,10404,0.22,0.49,0,liad_olier_personal_5_20250306_220445
105.375,131.3462409054785,16489,0.37,0.55,171.865,218.9223949256905,28316,0.39,0.56,234.485,297.50742007553356,38919,0.41,0.585,312.745,395.1995635119047,52661,0.445,0.585,250.115,316.85820961433205,40702,0.4,0.57,166.925,210.58692979385023,27004,0.375,0.585,164.84,236.5808952557243,18157,0.24,0.295,77.35,99.7007021038468,10270,0.275,0.4,0,liad_olier_personal_5_20250306_220445
103.435,127.26580451951733,16845,0.39,0.49,168.645,215.71586636128552,27733,0.38,0.535,230.67,291.377813156733,35662,0.385,0.555,305.53,384.4237765799613,48050,0.395,0.56,239.22,305.0445377317876,37985,0.385,0.56,162.59,209.48240976272925,26299,0.4,0.505,39.765,52.25834861531696,4617,0.225,0.23,95.235,120.2517151644832,10422,0.215,0.415,0,liad_olier_personal_5_20250306_220445
104.105,126.98308942532466,17161,0.405,0.535,174.24,217.58494892799916,29470,0.37,0.52,246.415,304.03204600831145,38889,0.36,0.53,322.665,398.9414180052004,51956,0.37,0.55,253.095,313.22272427140405,40205,0.365,0.53,167.695,205.72721015947306,25957,0.375,0.52,4.465,6.119231977952789,562,0.395,0.335,92.385,117.86710737097097,10389,0.205,0.45,0,liad_olier_personal_5_20250306_220445
97.16,120.45289535747989,15916,0.42,0.555,160.625,202.66710389207225,26700,0.41,0.54,228.475,284.7760962580954,36354,0.405,0.55,305.535,380.2887389865758,49425,0.395,0.57,238.505,296.82792153030346,37260,0.395,0.55,154.305,191.57130526255753,25010,0.355,0.55,0.24,0.5291502622129182,43,0.185,0.31,96.795,119.59730348130763,11324,0.235,0.435,0,liad_olier_personal_5_20250306_220445
107.875,133.4572028779264,19116,0.36,0.51,175.81,217.1440075157498,30691,0.345,0.51,233.99,287.58850811532784,39622,0.345,0.51,302.735,376.72878175154074,53347,0.345,0.52,244.545,300.79613528102385,40826,0.345,0.51,177.75,221.7043526861843,30714,0.315,0.505,0.0,0.0,0,0.0,0.0,87.495,112.52521939547596,10094,0.255,0.455,0,liad_olier_personal_5_20250306_220445
102.765,122.49863264542996,15385,0.44,0.555,160.4,193.14070000908666,24476,0.465,0.57,209.275,254.45271662923938,33113,0.465,0.545,271.11,334.46757690395043,45371,0.46,0.565,217.54,265.9898306326766,34670,0.435,0.56,149.42,180.9363147629574,24196,0.405,0.575,0.0,0.0,0,0.0,0.0,70.31,90.96499326664076,8925,0.28,0.47,0,liad_olier_personal_5_20250306_220445
112.595,137.14351971566137,17105,0.395,0.55,179.105,224.1163871741645,29168,0.375,0.555,233.215,291.7996315967517,38611,0.365,0.545,287.595,358.8716692635405,50730,0.395,0.555,231.825,287.8420660709619,38491,0.405,0.575,178.175,224.66560706970705,29107,0.425,0.545,0.0,0.0,0,0.0,0.0,76.11,96.12980807221037,10101,0.22,0.435,0,liad_olier_personal_5_20250306_220445
113.635,140.801331669839,17122,0.425,0.57,183.85,226.56835613121265,27462,0.465,0.565,245.275,299.5309416404255,36406,0.465,0.555,351.22,442.74178704974304,58315,0.395,0.54,269.78,341.34179351494595,41101,0.365,0.565,196.235,246.10382971420822,29558,0.3,0.555,147.54,216.24051424282175,15109,0.165,0.25,84.69,106.71743062874032,10183,0.26,0.445,0,liad_olier_personal_5_20250306_220445
114.79,142.7101608155495,18743,0.4,0.555,172.87,218.41971064901628,30176,0.39,0.57,227.875,289.2435392536884,40021,0.385,0.57,284.655,356.5697056677698,51790,0.405,0.585,230.455,284.5623218207217,38796,0.38,0.55,182.92,226.72242941535362,28510,0.375,0.57,120.795,165.6229301757459,14485,0.235,0.4,75.935,99.4324142319797,11362,0.33,0.44,0,liad_olier_personal_5_20250306_220445
110.235,134.61903654387072,17956,0.425,0.495,168.285,206.89873126725547,27241,0.44,0.515,218.495,268.518239603942,36441,0.43,0.545,274.77,343.3555591511516,50068,0.44,0.535,219.835,270.8587362445598,36321,0.42,0.545,163.695,211.6734867667654,25527,0.395,0.565,103.12,138.39620659541214,11507,0.21,0.42,78.725,98.97673969170737,10456,0.25,0.46,0,liad_olier_personal_5_20250306_220445
112.12,143.24821115811534,17296,0.385,0.545,167.42,214.48100148964244,26523,0.41,0.58,215.575,278.8127776842374,34972,0.39,0.575,278.905,360.18940156534313,47941,0.435,0.585,225.875,289.58091269971504,38259,0.33,0.565,180.325,227.16752628842002,29665,0.385,0.505,101.08,139.76022323966143,12273,0.205,0.39,75.495,95.77215148465655,9808,0.25,0.485,0,liad_olier_personal_5_20250306_220445
117.215,147.28409622223305,19201,0.405,0.56,189.455,234.46467751028084,28621,0.41,0.555,250.125,304.16764292080774,36117,0.44,0.55,319.015,386.7733509434175,46149,0.44,0.57,252.125,304.3542754751443,35557,0.43,0.585,178.97,220.54942756670215,28398,0.36,0.57,98.18,129.45095596402524,10990,0.24,0.485,80.47,102.75027980497183,10290,0.255,0.535,0,liad_olier_personal_5_20250306_220445
118.79,144.3371400575749,19259,0.39,0.555,180.05,221.18433488834603,29545,0.385,0.575,235.93,291.52685982598587,39298,0.4,0.565,302.03,376.3728603393183,52209,0.4,0.565,237.545,293.94200958692517,41361,0.375,0.565,179.52,224.7392711566005,29498,0.4,0.54,110.86,157.4090213424885,13011,0.23,0.405,82.935,113.22638826704666,10387,0.26,0.48,0,liad_olier_personal_5_20250306_220445
113.455,142.82662566902573,18455,0.405,0.54,177.64,220.264159590252,27052,0.4,0.56,229.15,285.5445149184274,35440,0.39,0.555,292.885,362.59684913137346,45904,0.42,0.56,239.195,292.58592754949785,35069,0.395,0.555,178.99,218.4805254479218,26412,0.37,0.515,78.365,113.5880055287529,10138,0.285,0.43,70.135,91.3549943900168,9506,0.3,0.45,0,liad_olier_personal_5_20250306_220445
123.34,171.17990536274988,19154,0.3,0.5,189.18,254.72306530818915,27695,0.355,0.5,246.615,330.1478835310019,37354,0.31,0.49,307.505,415.29159033142,50364,0.33,0.52,259.135,342.10116193897966,38162,0.33,0.49,209.76,274.10663983201863,31162,0.33,0.47,90.28,131.5638628195448,11092,0.25,0.505,77.19,98.87451643371006,9262,0.275,0.46,0,liad_olier_personal_5_20250306_220445
147.295,212.4497469991433,20487,0.38,0.555,220.485,307.81397791523375,29913,0.36,0.535,273.18,379.1247947576101,38462,0.35,0.565,339.955,475.80031000410247,51114,0.36,0.56,284.65,394.89625219796653,39353,0.34,0.54,215.73,304.0115787268636,30355,0.405,0.525,100.35,140.10028551005882,12451,0.275,0.515,86.665,111.2720764612578,10706,0.29,0.505,0,liad_olier_personal_5_20250306_220445
140.17840375586854,179.05107200175186,22828,0.3380281690140845,0.539906103286385,211.70892018779344,268.0444921375148,32958,0.3427230046948357,0.5492957746478874,262.8779342723005,334.07781416234894,42268,0.3427230046948357,0.5492957746478874,323.0845070422535,411.83571066890204,54267,0.3755868544600939,0.5774647887323944,273.76056338028167,346.924685038701,43458,0.3333333333333333,0.5633802816901409,241.40845070422534,315.4710614467334,39897,0.323943661971831,0.5117370892018779,78.73708920187794,106.98271107746133,10430,0.28169014084507044,0.40375586854460094,65.3849765258216,86.63633452595913,9553,0.323943661971831,0.49295774647887325,0,liad_olier_personal_5_20250306_220445
387.47407407407405,606.5620931442272,99270,0.29876543209876544,0.4444444444444444,377.01975308641977,554.1531521604679,109827,0.32098765432098764,0.4765432098765432,507.39012345679015,726.6848162871041,140184,0.3111111111111111,0.49876543209876545,856.7333333333333,1268.5784627090998,215941,0.2617283950617284,0.4469135802469136,1067.3407407407408,1629.3685537503839,324472,0.2617283950617284,0.4222222222222222,739.1185185185185,1247.9443116334444,184171,0.2691358024691358,0.3950617283950617,167.29382716049383,253.0460261652506,31774,0.2271604938271605,0.42962962962962964,120.26172839506172,159.68801372800357,29212,0.2518518518518518,0.4345679012345679,2,liad_olier_personal_5_20250306_220445
161.925,204.0724993721594,26769,0.305,0.525,200.455,254.78686190618228,35670,0.355,0.565,327.145,410.87403787535663,45672,0.33,0.475,444.535,549.8688070803798,61870,0.31,0.425,505.2,697.7015407751369,72541,0.355,0.495,345.795,434.20298824397787,43307,0.275,0.44,89.56,125.37116893448828,12409,0.3,0.455,79.475,100.49902984606369,11101,0.315,0.465,0,liad_olier_personal_5_20250306_220445
133.445,169.58515560036497,21207,0.42,0.545,191.125,239.20699195466673,30505,0.38,0.545,288.74,352.36997601952413,41512,0.33,0.545,365.995,446.32135844030586,55179,0.295,0.555,404.25,531.709516559559,57959,0.33,0.49,273.555,335.11812096632434,37963,0.27,0.465,78.885,112.9153886766547,10881,0.26,0.415,68.575,87.07580031214184,9149,0.32,0.48,0,liad_olier_personal_5_20250306_220445
146.07,184.16408444645228,22053,0.38,0.515,201.225,252.65461602749315,31505,0.365,0.51,262.735,343.42555961954844,38896,0.39,0.48,366.745,446.60855903128413,50241,0.32,0.49,448.24,597.2588467323025,62224,0.295,0.45,239.385,304.61440379601225,32902,0.305,0.5,85.58,105.58678894634498,9939,0.3,0.43,76.485,95.81406472955835,10160,0.245,0.44,0,liad_olier_personal_5_20250306_220445
156.645,192.13850473031167,21689,0.355,0.485,220.785,267.87425221547517,30822,0.305,0.515,282.485,342.70985541708603,41193,0.295,0.5,350.44,435.4166625199362,51862,0.325,0.5,329.12,413.3563716697736,48567,0.355,0.51,212.115,267.18924940947755,31496,0.285,0.5,111.535,142.47955993755735,12353,0.185,0.42,86.93,107.277024567239,10674,0.24,0.475,0,liad_olier_personal_5_20250306_220445
147.73456790123456,186.23839760033573,39111,0.33641975308641975,0.5339506172839507,198.61111111111111,251.24582178210042,52999,0.36419753086419754,0.5401234567901234,282.2438271604938,362.4766872026836,70218,0.31790123456790126,0.5524691358024691,361.35493827160496,462.79640151934984,90177,0.3117283950617284,0.5524691358024691,279.8425925925926,352.92587005359417,66891,0.3611111111111111,0.5308641975308642,279.34567901234567,378.83600152227183,59983,0.30246913580246915,0.4567901234567901,94.0925925925926,130.149273272398,17507,0.23765432098765432,0.42901234567901236,66.62037037037037,87.26851213282224,15109,0.3055555555555556,0.49691358024691357,0,liad_olier_personal_5_20250306_220445
263.93506493506493,389.8413097059453,40270,0.29004329004329005,0.4935064935064935,329.6017316017316,418.91375715144034,52704,0.2554112554112554,0.5108225108225108,404.7359307359307,537.4427181799706,61683,0.29004329004329005,0.48484848484848486,827.7229437229437,1137.4148405399499,135303,0.2813852813852814,0.48484848484848486,601.3852813852814,866.4208559165111,95729,0.2987012987012987,0.46320346320346323,639.1558441558442,914.2525227335582,72247,0.22510822510822512,0.4199134199134199,347.42857142857144,501.82963080609176,26585,0.14285714285714285,0.30303030303030304,137.22943722943722,192.30821671590172,15461,0.22077922077922077,0.4458874458874459,1,liad_olier_personal_5_20250306_220445
142.26,175.89695847285137,21887,0.415,0.555,207.255,257.1388049283888,32046,0.38,0.505,254.475,315.8369595218394,39983,0.365,0.51,366.97,476.7602961656937,62642,0.36,0.555,280.955,352.3564033759001,46713,0.345,0.545,238.16,306.27368479841687,38885,0.37,0.51,97.995,133.9394826031518,10547,0.255,0.49,62.815,84.03335647229616,9137,0.305,0.495,0,liad_olier_personal_5_20250306_220445
137.635,170.4486872932731,21103,0.43,0.53,194.825,241.6752676630358,30292,0.41,0.53,237.98,295.2976295197779,37224,0.425,0.53,303.575,388.3158315083226,52412,0.43,0.56,265.565,333.8994983524234,39037,0.365,0.53,243.275,314.03860431481985,37778,0.365,0.475,88.335,115.61053152719262,10814,0.26,0.45,66.74,84.55388814241483,9520,0.315,0.45,0,liad_olier_personal_5_20250306_220445
158.38,194.66037090275978,23813,0.335,0.49,223.395,277.4817020994357,33135,0.34,0.47,263.175,324.11602089375344,39669,0.325,0.475,349.975,434.25093552000556,51766,0.39,0.54,260.42,323.6072310687757,39955,0.33,0.505,241.96,305.4914401419457,33805,0.3,0.5,89.865,122.4011233608581,10777,0.21,0.485,67.59,88.10374566384792,8962,0.315,0.5,0,liad_olier_personal_5_20250306_220445
131.215,165.52581369683702,21075,0.405,0.56,194.25,245.59537862101558,31873,0.38,0.56,241.05,302.2383165649253,38373,0.405,0.59,300.005,374.84785580285774,48116,0.4,0.585,238.25,289.24667673112515,35997,0.415,0.595,248.83,330.3412932105219,37528,0.355,0.545,118.25,165.18420021297436,12869,0.245,0.44,79.52,104.84598227876927,10619,0.27,0.455,0,liad_olier_personal_5_20250306_220445
137.94,173.27544546184262,23479,0.42,0.57,201.2,250.33603416208382,32241,0.37,0.545,240.555,300.0027749871657,38268,0.38,0.525,289.65,360.16690575342983,47956,0.36,0.57,248.75,311.99873397179033,39481,0.335,0.555,296.985,366.36264138145964,43283,0.335,0.48,101.2,129.62330037458543,11403,0.2,0.445,66.13,84.1785008182018,9024,0.335,0.495,0,liad_olier_personal_5_20250306_220445
142.40833333333333,173.97574064602608,26407,0.37916666666666665,0.5291666666666667,204.22083333333333,255.17160075786907,37594,0.37083333333333335,0.5291666666666667,248.3125,311.25844700719904,45228,0.3458333333333333,0.5291666666666667,313.7708333333333,387.8537041634814,57328,0.36666666666666664,0.5458333333333333,254.4625,318.6419686210005,48129,0.4,0.5041666666666667,286.97083333333336,350.94102662223276,49843,0.31666666666666665,0.48333333333333334,96.59166666666667,125.42394773992193,13401,0.26666666666666666,0.4125,71.18333333333334,89.948272171658,11511,0.3,0.5291666666666667,0,liad_olier_personal_5_20250306_220445
275.7310195227766,399.95662454626023,88423,0.3232104121475054,0.4880694143167028,320.19739696312365,436.6991424285498,101767,0.3383947939262473,0.4880694143167028,554.9284164859002,794.9462798532329,159842,0.28633405639913234,0.46637744034707157,789.0932754880694,1169.0803827931038,239492,0.2885032537960954,0.4490238611713666,933.6963123644251,1456.196753469674,324808,0.31453362255965295,0.455531453362256,691.2516268980477,1089.269837433253,191156,0.2928416485900217,0.42516268980477223,141.17136659436008,231.5728639612388,33693,0.22342733188720174,0.4078091106290672,103.96529284164859,141.28648147701952,33139,0.24511930585683298,0.44251626898047725,2,liad_olier_personal_5_20250306_220445
160.925,204.10782689549168,25070,0.36,0.515,212.17,269.28061571527945,33479,0.345,0.505,286.625,369.9406236141146,44772,0.315,0.495,324.925,423.25954803170123,51944,0.335,0.495,396.18,519.0719892269279,65455,0.285,0.455,313.345,430.71275230714963,48576,0.365,0.515,91.545,123.55903447340465,11256,0.275,0.445,67.51,84.29157727792261,9895,0.35,0.525,0,liad_olier_personal_5_20250306_220445
182.44,231.3355787595155,25692,0.33,0.48,225.035,279.19266645096536,31299,0.345,0.51,299.13,381.13316570458676,43380,0.345,0.47,428.05,553.7827010660409,58470,0.3,0.51,438.67,593.1054965181153,63349,0.295,0.54,365.46,476.1419011177235,47911,0.245,0.475,91.24,114.52528105182716,9775,0.22,0.435,75.145,94.58823922666073,10091,0.27,0.505,0,liad_olier_personal_5_20250306_220445
136.46,173.17817414443425,22219,0.39,0.505,182.415,232.28879654430173,27063,0.35,0.54,254.56,321.3068159874608,34491,0.335,0.53,334.82,430.2144349042696,46013,0.305,0.52,350.03,445.0396836238315,48091,0.35,0.475,290.865,358.82580035443385,37566,0.305,0.515,79.1,98.86020432914349,9068,0.23,0.455,60.13,75.64006874666363,9331,0.34,0.535,0,liad_olier_personal_5_20250306_220445
168.0253164556962,208.60958224853232,30111,0.33755274261603374,0.510548523206751,198.56540084388186,242.07754101729245,36835,0.3459915611814346,0.5021097046413502,271.1392405063291,329.84683825809327,44384,0.3333333333333333,0.5021097046413502,376.8607594936709,472.35342199910184,56913,0.29535864978902954,0.4978902953586498,374.0506329113924,475.70799113216947,58893,0.33755274261603374,0.4810126582278481,356.9198312236287,456.9100217028397,54444,0.24050632911392406,0.4177215189873418,87.48523206751055,137.07742122349217,13427,0.24472573839662448,0.4430379746835443,72.20253164556962,101.14604889342468,12197,0.3628691983122363,0.4810126582278481,0,liad_olier_personal_5_20250306_220445
325.87146529562983,519.2154255197802,80339,0.3341902313624679,0.506426735218509,380.9280205655527,616.8737689241069,93649,0.3264781491002571,0.5012853470437018,411.4935732647815,607.7850320995211,98083,0.3341902313624679,0.5089974293059126,713.5321336760926,1100.4930958368507,191095,0.29562982005141386,0.480719794344473,748.5526992287918,1104.5834131968086,195008,0.27249357326478146,0.4755784061696658,500.41388174807196,751.3800003222863,120538,0.2879177377892031,0.4370179948586118,201.5012853470437,360.19287178443545,36030,0.23393316195372751,0.41131105398457585,137.5089974293059,207.1624488309972,28267,0.2365038560411311,0.4318766066838046,1,liad_olier_personal_5_20250306_220445
174.32,215.25224737502742,25626,0.405,0.52,239.615,296.63303086473695,36157,0.375,0.5,288.605,357.64768278293093,44699,0.395,0.505,417.35,527.9417297391825,62870,0.38,0.545,309.325,398.1240949754235,45738,0.36,0.505,307.285,378.69156975037083,41174,0.35,0.45,95.43,125.2996009570661,11013,0.255,0.425,81.03,104.10658000337924,10815,0.245,0.455,0,liad_olier_personal_5_20250306_220445
